,BLOCK,DATE,TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,AC_POWER,DC_POWER
282,92,2020-05-17,22:45,26.2797891,25.81025786666667,0.0010388260513333,0.0,0.0
283,93,2020-05-17,23:00,26.047402966666663,25.58270970000001,0.0007459025993333,0.0,0.0
284,94,2020-05-17,23:15,25.51867668965517,25.40204179310345,0.0001429450220689,0.0,0.0
285,95,2020-05-17,23:30,24.4731607,24.721717233333333,0.0,0.0,0.0
286,96,2020-05-17,23:45,23.42992334482759,23.82487224137931,0.0,0.0,0.0
287,1,2020-05-18,00:00,23.44159966666668,23.655607233333328,0.0,0.0,0.0
288,2,2020-05-18,00:15,23.88182434482759,23.5995621724138,0.0,0.0,0.0
289,3,2020-05-18,00:30,24.515677933333333,23.709772966666662,0.0,0.0,0.0
290,4,2020-05-18,00:45,25.033409566666663,23.981148333333337,0.0,0.0,0.0
291,5,2020-05-18,01:00,25.385702,24.332798310344828,0.0,0.0,0.0
292,6,2020-05-18,01:15,25.497522799999995,24.42722153333333,0.0,0.0,0.0
293,7,2020-05-18,01:30,25.53473610344828,24.604394172413794,0.0,0.0,0.0
294,8,2020-05-18,01:45,25.494532066666668,24.99542026666667,0.0,0.0,0.0
295,9,2020-05-18,02:00,24.92512503333333,24.870464266666666,0.0,0.0,0.0
296,10,2020-05-18,02:15,24.69461472413793,24.69655734482759,0.0,0.0,0.0
297,11,2020-05-18,02:30,24.847948,24.7925,0.0,0.0,0.0
298,12,2020-05-18,02:45,24.940317,24.90185237931034,0.0,0.0,0.0
299,13,2020-05-18,03:00,25.032384133333327,24.974565533333333,0.0,0.0,0.0
300,14,2020-05-18,03:15,24.9947755,24.7240641,0.0,0.0,0.0
301,15,2020-05-18,03:30,24.698266310344827,24.10419668965517,3.044425379310345e-05,0.0,0.0
302,16,2020-05-18,03:45,24.366484666666672,23.8283082,9.724493333333331e-05,0.0,0.0
303,17,2020-05-18,04:00,23.957140689655173,23.491908793103445,0.0,0.0,0.0
304,18,2020-05-18,04:15,23.24427496666667,22.8459626,0.0003083751808666,0.0,0.0
305,19,2020-05-18,04:30,20.942384766666667,20.78624756666667,0.0,0.0,0.0
306,20,2020-05-18,04:45,20.95653134482759,20.93981193103448,0.0,0.0,0.0
307,21,2020-05-18,05:00,20.963444933333328,21.0104237,0.0,0.0,0.0
308,22,2020-05-18,05:15,21.226854034482763,21.11130072413793,2.779975665517241e-05,0.0,0.0
309,23,2020-05-18,05:30,21.54467166666668,21.298067133333337,0.0,0.0,0.0
310,24,2020-05-18,05:45,21.69882520689656,21.302836379310342,0.0,0.0,0.0
311,25,2020-05-18,06:00,21.56733580000001,21.031936566666666,0.0002661739907,0.0,0.0
312,26,2020-05-18,06:15,21.769482433333323,21.18667396666666,0.0008433108796666,0.0,0.0
313,27,2020-05-18,06:30,22.012576241379307,21.32534503448276,0.0015422382517241,0.0,0.0
314,28,2020-05-18,06:45,22.117356600000004,21.35921143333333,0.0034551432533333,0.0,0.0
315,29,2020-05-18,07:00,22.266623413793106,21.529330586206893,0.0066534674275862,0.07984000000000002,0.08274666666666664
316,30,2020-05-18,07:15,22.6920623,21.73791093333333,0.0111933843666666,0.3069557142857142,0.3182061904761904
317,31,2020-05-18,07:30,22.9404184,22.058558200000004,0.0198939469666666,0.5730171428571429,0.5932871428571428
318,32,2020-05-18,07:45,23.156025344827587,22.699053551724138,0.0399777279655172,1.280880476190476,1.3226414285714287
319,33,2020-05-18,08:00,23.4337169,24.26010233333333,0.1108077218666666,3.661566666666667,3.7436499999999997
320,34,2020-05-18,08:15,24.188384034482755,26.959184310344824,0.2145577755172414,6.998562857142859,7.122707142857142
321,35,2020-05-18,08:30,25.09011933333333,29.4129538,0.286081037,9.185917142857141,9.356278095238094
322,36,2020-05-18,08:45,26.415036066666666,34.17802436666666,0.3953201403333334,12.061288571428571,12.306028095238096
323,37,2020-05-18,09:00,26.551281137931035,34.97463162068965,0.4229210006896552,12.903672857142857,13.168936666666665
324,38,2020-05-18,09:15,27.0270212,36.77487683333332,0.4732118349999999,14.15103047619048,14.446750952380953
325,39,2020-05-18,09:30,27.32489017241379,37.78216986206897,0.5877528527586208,16.965243333333333,17.33465428571429
326,40,2020-05-18,09:45,27.701905379310343,40.01903634482758,0.6936572341379309,16.994854761904765,17.378552857142854
327,41,2020-05-18,10:00,27.85615226666668,40.04020273333332,0.6619857259999999,15.357569047619048,15.700525714285714
328,42,2020-05-18,10:15,28.33403603448276,41.74061737931036,0.6871823993103447,15.371218571428571,15.725287619047618
329,43,2020-05-18,10:30,28.277725233333328,38.94443266666667,0.457640915,10.635972857142857,10.860010476190476
330,44,2020-05-18,10:45,28.130790266666665,37.07710153333334,0.4531049243333333,13.299558095238098,13.576188571428572
331,45,2020-05-18,11:00,28.949897448275863,41.61910062068966,0.6689661120689653,17.114227619047618,17.50205761904762
332,46,2020-05-18,11:15,29.270029633333337,44.4611593,0.7330176780000001,16.633347619047623,17.01878523809524
333,47,2020-05-18,11:30,29.42511820689656,45.57827120689655,0.7727462144827584,16.71066,17.112139999999997
334,48,2020-05-18,11:45,29.8037496,47.60093166666666,0.8346098513333335,17.132396666666665,17.561540952380952
335,49,2020-05-18,12:00,30.22423048275862,49.63103317241378,0.8786557337931034,16.88427380952381,17.315758571428574
336,50,2020-05-18,12:15,30.198338766666662,48.785755133333325,0.8129037663333335,15.600797619047619,15.981880952380953
337,51,2020-05-18,12:30,30.60646463333333,49.40591829999999,0.876769936,17.45061380952381,17.892292857142852
338,52,2020-05-18,12:45,30.55539796551724,48.349171655172405,0.74495337,14.506186666666666,14.861566666666663
339,53,2020-05-18,13:00,30.69096586666668,46.304233,0.7598188213333331,14.689093333333332,15.050046666666663
340,54,2020-05-18,13:15,31.4158641724138,49.11488696551722,0.8388255679310344,15.092814285714285,15.46554
341,55,2020-05-18,13:30,32.053389366666664,50.11713053333334,0.8313699896666666,16.362933809523806,16.775294761904764
342,56,2020-05-18,13:45,32.3029751,50.82574513333334,0.7953829,15.979515238095239,16.369834761904762
343,57,2020-05-18,14:00,32.429869551724146,50.336128,0.7585735186206896,16.533730952380953,16.919540476190477
344,58,2020-05-18,14:15,33.168809033333325,50.7588666,0.7463281493333334,16.623013333333333,17.00704
345,59,2020-05-18,14:30,33.362330931034485,50.32767351724139,0.7109748358620688,16.59572238095238,16.974105238095238
346,60,2020-05-18,14:45,33.482829466666665,49.369564,0.6675782790000002,17.03924142857143,17.42271428571429
347,61,2020-05-18,15:00,33.88921465517242,49.1997121724138,0.6223585434482761,16.790788571428575,17.164501904761906
348,62,2020-05-18,15:15,33.72917989999999,46.27826336666665,0.481245819,14.440972380952383,14.74800428571429
349,63,2020-05-18,15:30,33.613372500000004,43.14834789999999,0.3532313366666666,11.26675380952381,11.48974857142857
350,64,2020-05-18,15:45,33.40481962068966,40.65085562068965,0.3397950134482759,10.675909047619047,10.882764761904761
351,65,2020-05-18,16:00,34.07618586666667,42.393848766666665,0.4168387116666666,13.21883,13.491690476190474
352,66,2020-05-18,16:15,34.20788975862068,42.55650703448276,0.3776245151724137,12.04525142857143,12.289881904761906
353,67,2020-05-18,16:30,33.34700529999999,40.1755146,0.2632670296666666,8.340515238095241,8.49277238095238
354,68,2020-05-18,16:45,32.58227827586207,36.7663142413793,0.1800321872413792,5.751407619047619,5.862802380952383
355,69,2020-05-18,17:00,32.15728253333334,35.155683233333335,0.1679854803333333,5.375119999999999,5.4811999999999985
356,70,2020-05-18,17:15,31.96495755172414,34.34314610344827,0.1303982456551724,4.163998571428571,4.248758571428571
357,71,2020-05-18,17:30,31.54798583333333,32.76274516666666,0.0845372788333333,2.677177142857143,2.7511957142857133
358,72,2020-05-18,17:45,31.191822,31.46601924137931,0.0564699078275862,1.6885361904761906,1.7401204761904763
359,73,2020-05-18,18:00,30.79789016666667,30.466209933333328,0.0366922300333333,1.113189523809524,1.1506138095238096
360,74,2020-05-18,18:15,30.541903827586207,29.61018631034481,0.019040468137931,0.5591866666666667,0.5790599999999999
361,75,2020-05-18,18:30,30.34277076666667,29.031971233333334,0.0062312298316666,0.12921190476190478,0.13397095238095239
362,76,2020-05-18,18:45,30.05953873333333,28.599336766666667,4.477383166666667e-05,0.0,0.0
363,77,2020-05-18,19:00,29.33382027586207,28.254738689655177,0.0,0.0,0.0
364,78,2020-05-18,19:15,28.6457164,27.8103148,0.0,0.0,0.0
365,79,2020-05-18,19:30,28.33395286206897,27.492270620689656,0.0,0.0,0.0
366,80,2020-05-18,19:45,28.03039053333333,27.14371329999999,0.0,0.0,0.0
367,81,2020-05-18,20:00,27.82547393333333,26.870435566666664,0.0,0.0,0.0
368,82,2020-05-18,20:15,27.588050482758625,26.46023665517241,0.0,0.0,0.0
369,83,2020-05-18,20:30,27.29808046666667,26.04421686666667,0.0,0.0,0.0
370,84,2020-05-18,20:45,27.068115,25.48158756666667,0.0,0.0,0.0
371,85,2020-05-18,21:00,26.90030103448276,24.896495862068964,0.0,0.0,0.0
372,86,2020-05-18,21:15,26.78260506666667,24.8998698,0.0,0.0,0.0
373,87,2020-05-18,21:30,26.301334758620687,24.567905689655174,0.0,0.0,0.0
374,88,2020-05-18,21:45,26.547206666666668,24.842730733333333,0.0,0.0,0.0
375,89,2020-05-18,22:00,26.305780033333328,24.966904633333336,0.0,0.0,0.0
376,90,2020-05-18,22:15,26.015667137931043,24.688852310344828,0.0,0.0,0.0
377,91,2020-05-18,22:30,26.02266536666666,24.672434466666672,0.0,0.0,0.0
378,92,2020-05-18,22:45,25.952140137931032,24.654015896551726,0.0,0.0,0.0
379,93,2020-05-18,23:00,25.955106766666667,24.724001166666667,0.0,0.0,0.0
380,94,2020-05-18,23:15,25.8418743,24.6029246,0.0,0.0,0.0
381,95,2020-05-18,23:30,25.74263996551724,24.49737855172414,0.0,0.0,0.0
382,96,2020-05-18,23:45,25.765357533333336,24.498939866666667,0.0,0.0,0.0
383,1,2020-05-19,00:00,25.826530862068964,24.66096231034483,0.0,0.0,0.0
384,2,2020-05-19,00:15,25.762284399999995,24.583375966666665,0.0,0.0,0.0
385,3,2020-05-19,00:30,25.6613575,24.37365103333333,0.0,0.0,0.0
386,4,2020-05-19,00:45,25.58436624137932,24.25030727586208,0.0,0.0,0.0
387,5,2020-05-19,01:00,25.5382362,24.188482600000004,0.0,0.0,0.0
388,6,2020-05-19,01:15,25.485765965517245,24.08965855172413,0.0,0.0,0.0
389,7,2020-05-19,01:30,25.3748421,23.869368566666665,0.0,0.0,0.0
390,8,2020-05-19,01:45,25.354532700000004,23.893946300000007,0.0,0.0,0.0
391,9,2020-05-19,02:00,25.325819275862067,23.844329931034483,0.0,0.0,0.0
392,10,2020-05-19,02:15,25.229304866666656,23.758779,0.0,0.0,0.0
393,11,2020-05-19,02:30,25.145670034482755,23.728196793103443,0.0,0.0,0.0
394,12,2020-05-19,02:45,25.137797166666665,23.72291670000001,0.0,0.0,0.0
395,13,2020-05-19,03:00,25.1428428,23.86679076666666,0.0,0.0,0.0
396,14,2020-05-19,03:15,25.161872724137933,23.892513862068967,0.0,0.0,0.0
397,15,2020-05-19,03:30,25.132742466666667,23.860702433333337,0.0,0.0,0.0
398,16,2020-05-19,03:45,25.07153855172413,23.784706793103453,0.0,0.0,0.0
399,17,2020-05-19,04:00,25.0843009,23.905414966666665,0.0,0.0,0.0
400,18,2020-05-19,04:15,25.120121466666664,24.0431886,0.0,0.0,0.0
401,19,2020-05-19,04:30,25.10805341379309,23.9891051724138,0.0,0.0,0.0
402,20,2020-05-19,04:45,25.09842243333333,23.912918933333334,0.0,0.0,0.0
403,21,2020-05-19,05:00,25.01160706896552,23.79802844827586,0.0,0.0,0.0
404,22,2020-05-19,05:15,24.96392923333333,23.693600433333334,0.0,0.0,0.0
405,23,2020-05-19,05:30,24.875560466666663,23.604404766666665,0.0,0.0,0.0
406,24,2020-05-19,05:45,24.855137137931035,23.588394655172408,0.0003547446068965,0.0,0.0
407,25,2020-05-19,06:00,24.819869,23.79692286666667,0.0088200197566666,0.17641285714285718,0.18273285714285714
408,26,2020-05-19,06:15,24.82713465517241,24.33462103448276,0.0355508631724138,1.0467938095238098,1.0821828571428573
409,27,2020-05-19,06:30,24.917694,24.800521900000003,0.0578894304333333,1.7571599999999998,1.8110400000000002
410,28,2020-05-19,06:45,25.0238301,25.534048433333336,0.0836488363333333,2.5514438095238097,2.623668095238094
411,29,2020-05-19,07:00,25.170778517241374,26.24912437931035,0.1025722453448275,3.1543061904761918,3.2329838095238093
412,30,2020-05-19,07:15,25.621686733333338,28.534140033333337,0.2387451663333333,7.081259523809524,7.209746190476192
413,31,2020-05-19,07:30,26.388763413793104,32.45415948275862,0.3529456655172413,10.052331904761903,10.247570000000001
414,32,2020-05-19,07:45,26.525773066666662,32.451766133333344,0.3446251163333333,9.6196,9.801866666666667
415,33,2020-05-19,08:00,26.654752586206893,32.383876379310344,0.3126744565517241,9.410369523809523,9.588923333333332
416,34,2020-05-19,08:15,26.52682696666667,31.77521156666667,0.3516789246666667,9.936558571428572,10.127865714285713
417,35,2020-05-19,08:30,26.87569363333333,33.99969796666668,0.3633468526666667,10.769661428571428,10.981003333333334
418,36,2020-05-19,08:45,26.747689,32.03219493103448,0.2290580524137931,7.078862857142859,7.208878571428571
419,37,2020-05-19,09:00,27.43573093333333,35.84101773333334,0.4922465099999999,13.713406666666668,13.999199999999997
420,38,2020-05-19,09:15,27.386309241379315,34.54598362068967,0.2753400410344827,9.037463333333337,9.204340952380953
421,39,2020-05-19,09:30,27.299538166666665,32.5958526,0.2372463603333332,7.342032857142858,7.470413333333334
422,40,2020-05-19,09:45,27.278511793103448,31.882327413793107,0.2245894565517241,7.101947619047618,7.226421904761903
423,41,2020-05-19,10:00,27.565809133333328,32.14256796666667,0.2635695233333332,8.101325714285714,8.244935714285713
424,42,2020-05-19,10:15,28.93706556666666,41.523643,0.7757806623333334,3.355366190476191,3.4340280952380953
425,43,2020-05-19,10:30,29.899837965517246,47.6299161724138,0.7823134841379311,16.40114666666667,16.80176
426,44,2020-05-19,10:45,30.44308386666667,48.417112166666655,0.883623795,15.258736666666668,15.637740952380954
427,45,2020-05-19,11:00,30.64996444827586,49.40851693103448,0.9527868706896552,15.573375238095236,15.965454285714287
428,46,2020-05-19,11:15,30.9685251,50.26547433333333,0.9542261986666664,16.20544285714286,16.617298095238095
429,47,2020-05-19,11:30,31.455090862068964,51.00279793103448,0.9315328379310344,15.104705238095237,15.487084285714282
430,48,2020-05-19,11:45,31.76743353333333,50.95129696666665,0.9472872033333332,15.728153333333333,16.128946666666668
431,49,2020-05-19,12:00,32.061154310344826,51.70768065517242,0.9674634931034484,15.773602380952381,16.176573333333334
432,50,2020-05-19,12:15,32.56087253333334,52.5582591,0.922836151,16.194758571428572,16.60614285714286
433,51,2020-05-19,12:30,32.68662231034483,52.33079479310344,0.8343676568965516,14.843233333333336,15.211246666666666
434,52,2020-05-19,12:45,32.76796153333333,50.572105,0.8438206080000001,15.69797095238095,16.089254761904762
435,53,2020-05-19,13:00,33.02636206896551,50.01087920689656,0.7695755772413791,15.824035238095242,16.21672761904762
436,54,2020-05-19,13:15,33.465824399999995,51.61920369999999,0.90615994,16.858007142857144,17.28332761904762
437,55,2020-05-19,13:30,33.95278820689655,53.399306620689664,0.839523890689655,16.368121428571428,16.77486904761905
438,56,2020-05-19,13:45,33.5244263,50.37124133333332,0.6888711973333332,14.811953333333335,15.151646666666668
439,57,2020-05-19,14:00,33.976512896551725,49.866708,0.6510980537931034,15.658530476190471,16.012000952380948
440,58,2020-05-19,14:15,34.40232743333333,50.24767436666668,0.7018116086666665,17.812551904761907,18.221230000000002
441,59,2020-05-19,14:30,34.51084996666668,49.6829406,0.6089637913333333,15.356188095238092,15.697357619047619
442,60,2020-05-19,14:45,34.437600862068955,46.93042603448275,0.4982356875862069,14.389110476190476,14.694959999999996
443,61,2020-05-19,15:00,33.798010433333324,42.3022998,0.369271392,11.715866666666667,11.953060000000002
444,62,2020-05-19,15:15,33.23434548275863,40.04291196551724,0.23340347,7.512062380952381,7.654924761904763
445,63,2020-05-19,15:30,27.055305866666664,29.508684366666667,0.0971562772666666,3.5319366666666663,3.6106266666666658
446,64,2020-05-19,15:45,24.55274310714285,24.52630835714285,0.0441190209678571,1.7644796703296703,1.8138615384615384
447,66,2020-05-19,16:15,22.933313250000005,21.12170025,0.02300295125,0.7059624999999998,0.730475
448,67,2020-05-19,16:30,23.387061931034484,21.8203125862069,0.054725162,1.7409571428571429,1.793742857142857
449,68,2020-05-19,16:45,24.308211266666667,22.346285166666664,0.0275732674333333,0.7872266666666665,0.81404
450,69,2020-05-19,17:00,23.701372896551725,21.968187,0.0159814222241379,0.45770666666666676,0.47407333333333335
451,70,2020-05-19,17:15,23.62663786666667,21.9704834,0.0078289189366666,0.14077333333333333,0.14590666666666666
452,71,2020-05-19,17:30,23.32891844827586,21.96210255172414,0.004388399575862,0.0,0.0
453,72,2020-05-19,17:45,22.90583320689656,21.970494827586204,0.0046015545931034,0.0,0.0
454,73,2020-05-19,18:00,22.59090876666666,21.751172866666664,0.00270012998,0.0,0.0
455,74,2020-05-19,18:15,22.781149333333328,21.412376,0.0057227409633333,0.035331428571428576,0.03661333333333333
456,75,2020-05-19,18:30,23.76923651724137,21.45997579310345,0.0063741435275862,0.016493333333333332,0.0171
457,76,2020-05-19,18:45,23.401081366666663,21.83125313333333,0.0022560805666666,0.0,0.0
458,77,2020-05-19,19:00,24.668545379310345,22.740741689655174,0.0023246097586206,0.0,0.0
459,78,2020-05-19,19:15,21.648595166666667,20.295639066666663,6.3984133333333324e-06,0.0,0.0
460,79,2020-05-19,19:30,21.893734620689653,20.521611724137934,5.427619586206896e-05,0.0,0.0
461,80,2020-05-19,19:45,22.465216933333338,20.90105176666667,0.0002508178,0.0,0.0
462,81,2020-05-19,20:00,23.660332,21.273469103448274,0.0025417144999999,0.0,0.0
463,82,2020-05-19,20:15,24.39279383333333,22.76256813333333,0.0028690485799999,0.0,0.0
464,83,2020-05-19,20:30,24.279873655172413,23.061630758620687,0.0017487525344827,0.0,0.0
465,84,2020-05-19,20:45,23.86325173333333,22.95575250000001,0.0008765826303333,0.0,0.0
466,85,2020-05-19,21:00,24.10814589655172,23.08405286206896,0.0003561047920689,0.0,0.0
467,86,2020-05-19,21:15,24.047049099999995,23.071009333333336,3.839048e-06,0.0,0.0
468,87,2020-05-19,21:30,24.31994936666667,23.2351491,2.5593588666666667e-06,0.0,0.0
469,88,2020-05-19,21:45,24.345729620689657,23.295026206896548,0.0,0.0,0.0
470,89,2020-05-19,22:00,24.287572678571426,23.22814078571428,0.0,0.0,0.0
471,90,2020-05-19,22:15,24.207670200000003,23.11916696666667,0.0,0.0,0.0
472,91,2020-05-19,22:30,24.172946310344827,22.996127517241376,0.0,0.0,0.0
473,92,2020-05-19,22:45,23.983647666666663,22.873686533333327,0.0,0.0,0.0
474,93,2020-05-19,23:00,23.764134793103445,22.499025586206898,0.0,0.0,0.0
475,94,2020-05-19,23:15,23.48484706666666,21.763374766666665,0.0,0.0,0.0
476,95,2020-05-19,23:30,23.018634966666667,20.832572366666668,0.0,0.0,0.0
477,96,2020-05-19,23:45,22.96248424137931,20.819839,0.0,0.0,0.0
478,1,2020-05-20,00:00,22.8691498,20.88145033333333,0.0,0.0,0.0
479,2,2020-05-20,00:15,23.50438506896552,21.389197034482763,2.779999882758621e-05,0.0,0.0
480,3,2020-05-20,00:30,24.69240406666667,22.599083466666656,0.0001420447746666,0.0,0.0
481,4,2020-05-20,00:45,24.77382903333333,23.075260433333334,0.0,0.0,0.0
482,5,2020-05-20,01:00,24.6177441724138,22.88777313793103,0.0,0.0,0.0
483,6,2020-05-20,01:15,24.450394766666665,22.722356066666663,0.0,0.0,0.0
